#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,location,room
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T06:55:00Z,559,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:05:00Z,559,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:10:00Z,556,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:15:00Z,555,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:20:00Z,569,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:25:00Z,562,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:30:00Z,550,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:35:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:40:00Z,558,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:45:00Z,552,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:50:00Z,555,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T07:55:00Z,566,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:05:00Z,560,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:10:00Z,545,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:15:00Z,556,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:20:00Z,556,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:25:00Z,566,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:30:00Z,556,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:35:00Z,563,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:40:00Z,568,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:45:00Z,565,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:50:00Z,557,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T08:55:00Z,546,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:05:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:10:00Z,558,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:15:00Z,564,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:20:00Z,553,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:25:00Z,553,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:30:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:35:00Z,553,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:40:00Z,554,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:45:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:50:00Z,554,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T09:55:00Z,571,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:00:00Z,573,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:10:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:15:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:20:00Z,571,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:25:00Z,562,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:30:00Z,555,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:35:00Z,553,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:40:00Z,565,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:45:00Z,570,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:50:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T10:55:00Z,548,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:00:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:05:00Z,557,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:15:00Z,550,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:20:00Z,537,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:25:00Z,550,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:30:00Z,563,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:35:00Z,560,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:40:00Z,570,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:45:00Z,546,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:50:00Z,546,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T11:55:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:00:00Z,537,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:05:00Z,565,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:10:00Z,564,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:20:00Z,556,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:25:00Z,563,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:30:00Z,557,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:35:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:40:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:45:00Z,546,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:50:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T12:55:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:00:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:05:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:10:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:15:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:25:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:30:00Z,537,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:35:00Z,535,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:40:00Z,537,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:45:00Z,526,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:50:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T13:55:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:00:00Z,542,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:05:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:10:00Z,558,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:15:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:20:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:30:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:35:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:40:00Z,538,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:45:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:50:00Z,532,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T14:55:00Z,539,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:00:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:05:00Z,542,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:10:00Z,535,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:15:00Z,528,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:20:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:25:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:35:00Z,530,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:40:00Z,527,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:45:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:50:00Z,529,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T15:55:00Z,527,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:00:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:05:00Z,524,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:10:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:15:00Z,535,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:20:00Z,553,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:25:00Z,542,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:30:00Z,548,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:35:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:45:00Z,547,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:50:00Z,547,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T16:55:00Z,542,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:00:00Z,552,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:05:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:10:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:15:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:20:00Z,548,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:25:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:30:00Z,532,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:35:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:40:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:50:00Z,536,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T17:55:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:00:00Z,526,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:05:00Z,519,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:10:00Z,524,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:15:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:20:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:25:00Z,521,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:30:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:35:00Z,532,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:40:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:50:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T18:55:00Z,542,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:00:00Z,545,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:05:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:10:00Z,527,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:15:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:20:00Z,528,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:25:00Z,516,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:30:00Z,514,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:35:00Z,519,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:40:00Z,525,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:45:00Z,530,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T19:55:00Z,535,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:00:00Z,538,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:05:00Z,525,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:10:00Z,534,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:15:00Z,536,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:20:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:25:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:30:00Z,538,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:35:00Z,547,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:40:00Z,554,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:45:00Z,548,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T20:50:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:00:00Z,539,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:05:00Z,544,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:10:00Z,552,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:15:00Z,538,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:20:00Z,538,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:25:00Z,545,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:30:00Z,525,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:35:00Z,526,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:40:00Z,533,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:45:00Z,531,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:50:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T21:55:00Z,545,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:05:00Z,540,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:10:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:15:00Z,547,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:20:00Z,546,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:25:00Z,541,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:30:00Z,532,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:35:00Z,529,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:40:00Z,526,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:45:00Z,520,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:50:00Z,530,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T22:55:00Z,551,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T23:00:00Z,537,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T23:05:00Z,549,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T23:15:00Z,543,CO2,monitor_task,ESP32-5,urbino,Turing
,,0,2024-01-06T22:00:00Z,2024-05-31T19:00:00Z,2024-05-18T23:20:00Z,535,CO2,monitor_task,ESP32-5,urbino,Turing
